Q2,X,W,Theta,Eb,nu,G1.mes,G1.mes.err,G2.mes,G2.mes.err,G1F1.mes,G1F1.mes.err,G2F1.mes,G2F1.mes.err,sigma_LT.mes,sigma_LT.mes.err,sigma_TT.mes,sigma_TT.mes.err,Experiment
NaN,0.3483,1.155,NaN,3.319,0.371,-0.0921,0.0178,0.0807,0.0158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.338,1.1634,NaN,3.319,0.381,-0.0754,0.0184,0.0729,0.0169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.3284,1.1718,NaN,3.319,0.3909,-0.0702,0.0194,0.0841,0.0184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.319,1.1802,NaN,3.319,0.401,-0.1199,0.0212,0.1354,0.0205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.3101,1.1885,NaN,3.319,0.411,-0.1239,0.0222,0.1041,0.0214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.3018,1.1966,NaN,3.319,0.4209,-0.0957,0.0227,0.1512,0.0235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2937,1.2048,NaN,3.319,0.431,-0.1379,0.0242,0.1833,0.0254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2862,1.2129,NaN,3.319,0.4409,-0.1886,0.026,0.1719,0.0265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2788,1.221,NaN,3.319,0.451,-0.1946,0.0264,0.159,0.0273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2717,1.229,NaN,3.319,0.4611,-0.1675,0.0265,0.1874,0.029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2651,1.2368,NaN,3.319,0.4709,-0.1927,0.0274,0.2152,0.0306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2586,1.2448,NaN,3.319,0.4811,-0.1834,0.0272,0.232,0.0315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2525,1.2526,NaN,3.319,0.491,-0.1713,0.0269,0.1848,0.0315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2466,1.2605,NaN,3.319,0.501,-0.0721,0.0258,0.2106,0.0327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2409,1.2682,NaN,3.319,0.511,-0.1375,0.0265,0.196,0.0331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2354,1.2758,NaN,3.319,0.521,-0.0818,0.0256,0.1603,0.0331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2301,1.2835,NaN,3.319,0.531,-0.0674,0.0257,0.1243,0.0337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2258,1.29,NaN,3.319,0.5396,-0.126,0.0412,0.1448,0.0474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2202,1.2988,NaN,3.319,0.5511,-0.0545,0.0501,0.0324,0.0661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2155,1.3062,NaN,3.319,0.561,-0.1526,0.0501,0.2152,0.0674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.211,1.3137,NaN,3.319,0.571,-0.13,0.0494,0.0667,0.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2065,1.3212,NaN,3.319,0.5811,-0.0794,0.048,0.132,0.0671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2023,1.3286,NaN,3.319,0.5911,0.0018,0.0486,0.0691,0.0693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1982,1.3359,NaN,3.319,0.601,-0.0323,0.0488,0.1403,0.0711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1943,1.3432,NaN,3.319,0.611,-0.0304,0.0481,0.1192,0.0714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1904,1.3505,NaN,3.319,0.6211,-0.0758,0.0484,0.0785,0.0727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1867,1.3577,NaN,3.319,0.631,0.0151,0.0481,0.0361,0.0736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1831,1.3649,NaN,3.319,0.6411,-0.1141,0.0484,0.1709,0.0753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1797,1.3721,NaN,3.319,0.651,-0.0733,0.0483,0.0184,0.0763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1763,1.3791,NaN,3.319,0.661,-0.0492,0.0487,0.104,0.0788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.173,1.3862,NaN,3.319,0.671,-0.0397,0.0489,0.0968,0.0803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1698,1.3932,NaN,3.319,0.6809,-0.0203,0.0496,0.0494,0.0829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1667,1.4003,NaN,3.319,0.691,-0.0228,0.0506,0.0669,0.0861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1637,1.4073,NaN,3.319,0.701,-0.0068,0.051,0.0925,0.0882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1608,1.4142,NaN,3.319,0.711,-0.0251,0.0526,0.0958,0.0924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.158,1.4211,NaN,3.319,0.721,-0.0187,0.0533,-0.1108,0.0953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.155,1.4286,NaN,3.319,0.7319,-0.127,0.0535,0.1035,0.0846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1527,1.4342,NaN,3.319,0.7401,-0.0533,0.0529,0.0789,0.0825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1499,1.4417,NaN,3.319,0.7511,-0.0547,0.0529,-0.089,0.1153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1473,1.4485,NaN,3.319,0.7611,0.0221,0.0535,0.1416,0.1186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1449,1.4552,NaN,3.319,0.771,-0.03,0.0535,0.0567,0.1205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1425,1.4618,NaN,3.319,0.7809,-0.0032,0.0536,0.1595,0.1227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1401,1.4686,NaN,3.319,0.791,-0.0292,0.0547,0.1792,0.1274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1378,1.4752,NaN,3.319,0.801,-0.0109,0.055,0.1046,0.1294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1356,1.4818,NaN,3.319,0.811,-0.0453,0.0583,0.1241,0.1324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1334,1.4884,NaN,3.319,0.821,-0.0213,0.0567,0.0117,0.1376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1312,1.495,NaN,3.319,0.831,-0.0007,0.0567,-0.0208,0.1396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1292,1.5015,NaN,3.319,0.841,0.0246,0.0575,0.1358,0.1437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1271,1.508,NaN,3.319,0.851,-0.0139,0.0585,-0.075,0.1479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1251,1.5146,NaN,3.319,0.861,-0.0729,0.0573,-0.274,0.1475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1232,1.521,NaN,3.319,0.871,0.0528,0.0605,-0.0577,0.1571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1213,1.5274,NaN,3.319,0.8809,-0.0555,0.0608,-0.0727,0.1605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1195,1.5338,NaN,3.319,0.8909,0.0384,0.0608,0.2713,0.1631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1176,1.5402,NaN,3.319,0.901,-0.0736,0.0617,-0.1504,0.1672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1159,1.5465,NaN,3.319,0.911,0.005,0.063,0.1734,0.1734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.114,1.5534,NaN,3.319,0.9218,-0.0296,0.0662,-0.0249,0.1364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1124,1.5592,NaN,3.319,0.931,-0.0407,0.0911,0.04,0.1236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1108,1.5655,NaN,3.319,0.9411,0.0284,0.0619,-0.0214,0.1794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1091,1.5716,NaN,3.319,0.951,-0.1583,0.0626,-0.1342,0.1824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1076,1.5779,NaN,3.319,0.961,0.0284,0.0616,0.2959,0.1836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.106,1.5841,NaN,3.319,0.9711,-0.0903,0.0616,0.0944,0.185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1045,1.5903,NaN,3.319,0.9811,-0.0249,0.0623,0.1323,0.1904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.103,1.5964,NaN,3.319,0.991,0.0558,0.0619,-0.2148,0.1912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1015,1.6025,NaN,3.319,1.001,-0.0444,0.0621,-0.338,0.1955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1001,1.6086,NaN,3.319,1.011,-0.0328,0.0625,-0.0721,0.1979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0987,1.6146,NaN,3.319,1.0209,-0.0072,0.0631,0.2421,0.2029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0973,1.6208,NaN,3.319,1.031,-0.0745,0.0634,-0.0653,0.205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0959,1.6268,NaN,3.319,1.041,0.0946,0.0635,0.2727,0.2081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0946,1.6328,NaN,3.319,1.051,-0.0133,0.0641,-0.239,0.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0933,1.6388,NaN,3.319,1.061,-0.1103,0.0645,0.2379,0.2161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.092,1.6448,NaN,3.319,1.071,-0.0817,0.0651,0.0883,0.2209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0907,1.6507,NaN,3.319,1.081,-0.0285,0.0666,0.1294,0.2301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0895,1.6566,NaN,3.319,1.091,-0.0168,0.0668,-0.038,0.2336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0882,1.663,NaN,3.319,1.1018,0.011,0.0736,-0.1036,0.2249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0872,1.6681,NaN,3.319,1.1105,-0.0065,0.0887,0.0451,0.201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0859,1.6743,NaN,3.319,1.121,-0.2116,0.0745,-0.1469,0.2812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0848,1.6801,NaN,3.319,1.131,-0.1633,0.072,-0.3302,0.2811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0837,1.6859,NaN,3.319,1.141,-0.0277,0.0711,-0.0989,0.2818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0826,1.6917,NaN,3.319,1.1509,0.0084,0.0719,0.1583,0.2889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0815,1.6975,NaN,3.319,1.161,-0.1387,0.0718,-0.1116,0.2899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0804,1.7033,NaN,3.319,1.171,-0.1509,0.0729,-0.0847,0.2978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0794,1.709,NaN,3.319,1.181,-0.0567,0.0729,0.2755,0.3026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0783,1.7147,NaN,3.319,1.191,-0.137,0.0719,0.0656,0.2994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0773,1.7204,NaN,3.319,1.201,-0.0006,0.0723,0.2133,0.3074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0763,1.7261,NaN,3.319,1.211,-0.0626,0.0737,-0.6794,0.3182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0753,1.7318,NaN,3.319,1.221,-0.0351,0.0728,0.0582,0.3158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0744,1.7374,NaN,3.319,1.231,-0.1333,0.0747,0.1911,0.3262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0734,1.743,NaN,3.319,1.2409,-0.1979,0.076,0.2275,0.3349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0725,1.7487,NaN,3.319,1.251,0.0373,0.076,0.3095,0.3415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0715,1.7542,NaN,3.319,1.261,-0.3308,0.0792,0.2315,0.3495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0707,1.7594,NaN,3.319,1.2703,-0.1746,0.1074,0.0708,0.2903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0697,1.7654,NaN,3.319,1.2811,-0.1043,0.0955,0.8187,0.5338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0688,1.771,NaN,3.319,1.2911,-0.3283,0.0963,0.0909,0.5304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.068,1.7764,NaN,3.319,1.301,-0.1258,0.0942,1.3825,0.5413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0671,1.782,NaN,3.319,1.3111,-0.1535,0.0945,-0.1481,0.5431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0663,1.7874,NaN,3.319,1.321,0.0547,0.0929,1.0306,0.5462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0655,1.7929,NaN,3.319,1.331,-0.0312,0.0937,-0.3293,0.5532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0647,1.7983,NaN,3.319,1.3409,-0.099,0.0936,-0.3015,0.5569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0638,1.8038,NaN,3.319,1.3511,-0.1605,0.095,-0.0966,0.5667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0631,1.8092,NaN,3.319,1.361,-0.0546,0.0937,0.2775,0.5737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0623,1.8147,NaN,3.319,1.3711,-0.0762,0.0954,0.296,0.588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0615,1.82,NaN,3.319,1.381,-0.0946,0.0943,-0.1182,0.5852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0608,1.8253,NaN,3.319,1.3909,0.0768,0.0977,-0.5058,0.6142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.06,1.8307,NaN,3.319,1.4009,-0.102,0.0973,-0.2669,0.6199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0593,1.8358,NaN,3.319,1.4105,-0.1167,0.1083,0.4918,0.6908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0586,1.8407,NaN,3.319,1.4197,-0.2099,0.1028,-0.1364,0.4308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0578,1.8468,NaN,3.319,1.4311,-0.235,0.1031,-0.1968,0.7055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0571,1.852,NaN,3.319,1.441,-0.0845,0.1023,0.9245,0.7202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0564,1.8572,NaN,3.319,1.4509,0.0324,0.0994,0.017,0.7082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0558,1.8625,NaN,3.319,1.4609,-0.0555,0.102,0.3641,0.7295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0551,1.8678,NaN,3.319,1.471,0.0626,0.1024,-0.5041,0.7389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0544,1.8731,NaN,3.319,1.4811,-0.1159,0.1021,-0.7372,0.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0537,1.8782,NaN,3.319,1.4909,0.103,0.101,0.2719,0.7484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0531,1.8835,NaN,3.319,1.501,-0.0752,0.1043,0.2255,0.7737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0524,1.8887,NaN,3.319,1.511,-0.162,0.1037,-0.2693,0.7784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0518,1.8939,NaN,3.319,1.521,-0.1755,0.1056,-0.0081,0.7944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0512,1.899,NaN,3.319,1.5309,-0.4099,0.1078,-1.2618,0.8114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0506,1.9042,NaN,3.319,1.5411,-0.4009,0.1108,-1.1423,0.8408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0499,1.91,NaN,3.319,1.5523,-0.243,0.1023,-0.4138,0.7094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0494,1.9137,NaN,3.319,1.5596,-0.1503,0.1077,0.1998,0.6127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0488,1.9195,NaN,3.319,1.5709,-0.0684,0.1136,-0.5754,0.8391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0482,1.9246,NaN,3.319,1.5809,-0.2312,0.1146,0.8278,0.8448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0476,1.9297,NaN,3.319,1.5909,-0.0662,0.1134,-0.1105,0.8502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.047,1.9348,NaN,3.319,1.6011,-0.0644,0.1134,0.5413,0.8647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0465,1.9398,NaN,3.319,1.611,-0.1589,0.1148,0.8481,0.8793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0459,1.9448,NaN,3.319,1.6209,-0.0979,0.1173,-0.1114,0.9098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0454,1.95,NaN,3.319,1.6311,-0.086,0.1146,-0.4547,0.8939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0448,1.9549,NaN,3.319,1.6409,-0.0821,0.1151,-0.9398,0.9106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0443,1.9599,NaN,3.319,1.651,-0.1823,0.116,0.4099,0.9246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0438,1.9649,NaN,3.319,1.661,-0.3076,0.1194,-0.252,0.9531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0432,1.9699,NaN,3.319,1.671,-0.0388,0.1202,1.8662,0.9864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0428,1.9739,NaN,3.319,1.679,-0.4214,0.1594,1.6043,1.2852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2787,1.2869,NaN,3.775,0.5731,-0.1265,0.0387,0.1368,0.0485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.273,1.2945,NaN,3.775,0.5831,-0.1868,0.0396,0.189,0.0499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2676,1.3021,NaN,3.775,0.593,-0.0643,0.0378,0.2037,0.0507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2623,1.3096,NaN,3.775,0.6031,-0.0343,0.0373,0.078,0.0504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2573,1.3171,NaN,3.775,0.613,-0.0421,0.0367,0.1324,0.0505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2524,1.3245,NaN,3.775,0.623,-0.0794,0.0372,0.049,0.0515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2476,1.332,NaN,3.775,0.633,-0.0634,0.0371,0.0877,0.0524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.243,1.3394,NaN,3.775,0.643,-0.028,0.0361,0.1298,0.0525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2385,1.3467,NaN,3.775,0.653,-0.0314,0.0363,0.0732,0.0533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2341,1.354,NaN,3.775,0.663,-0.0884,0.037,0.124,0.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2299,1.3613,NaN,3.775,0.6731,0.0051,0.0364,0.0307,0.0551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2258,1.3684,NaN,3.775,0.683,-0.0769,0.0372,0.2015,0.0577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2218,1.3757,NaN,3.775,0.6931,-0.0403,0.0373,0.1973,0.059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.218,1.3828,NaN,3.775,0.703,-0.065,0.0371,0.0994,0.0587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2142,1.3899,NaN,3.775,0.713,-0.0002,0.0376,0.1041,0.0609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2105,1.3969,NaN,3.775,0.723,-0.0535,0.0382,0.1764,0.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.207,1.404,NaN,3.775,0.733,-0.0242,0.0386,-0.0122,0.064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2035,1.411,NaN,3.775,0.743,0.0212,0.0391,0.1349,0.0666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.2002,1.4179,NaN,3.775,0.753,0.0586,0.0397,0.1452,0.0682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1969,1.4249,NaN,3.775,0.763,-0.0738,0.0405,0.17,0.0705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1937,1.4318,NaN,3.775,0.773,0.0133,0.0406,0.0766,0.0718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1906,1.4385,NaN,3.775,0.7829,0.0384,0.0419,-0.0027,0.075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1875,1.4456,NaN,3.775,0.7932,-0.0029,0.04,0.1711,0.0782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1846,1.4523,NaN,3.775,0.803,0.017,0.0384,0.0718,0.0755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1817,1.459,NaN,3.775,0.8129,0.0014,0.039,0.1898,0.0786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1789,1.4658,NaN,3.775,0.8231,0.0224,0.0393,0.3023,0.0815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1762,1.4725,NaN,3.775,0.833,0.0225,0.0399,0.0804,0.0821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1735,1.4791,NaN,3.775,0.843,0.0113,0.0402,0.0229,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1709,1.4857,NaN,3.775,0.853,0.0092,0.0403,0.0816,0.0852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1683,1.4925,NaN,3.775,0.8631,-0.0047,0.0403,0.1029,0.0863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1658,1.499,NaN,3.775,0.873,0.0599,0.0411,0.1015,0.0892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1634,1.5055,NaN,3.775,0.883,0.1079,0.0414,0.0785,0.0905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.161,1.5121,NaN,3.775,0.8931,0.0084,0.0413,0.0229,0.0922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1586,1.5186,NaN,3.775,0.903,-0.021,0.0418,0.1319,0.0946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1564,1.525,NaN,3.775,0.913,0.0133,0.0422,0.0096,0.0964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
