Q2,x,W,g1,dg1(stat),dg1(sys),dg1(tot),g1/F1,dg1/F1(stat),dg1/F1(sys),dg1/F1(tot),A1,dA1(stat),dA1(sys),dA1(tot)
0.292,0.1653,1.535,,,,,0.1201,0.0576,0.0174,0.0602,,,,
0.292,0.1625,1.545,,,,,0.1699,0.0604,0.0225,0.0645,,,,
0.292,0.1597,1.555,,,,,0.0926,0.0585,0.0181,0.0612,,,,
0.292,0.157,1.565,,,,,0.0563,0.0601,0.016,0.0622,,,,
0.292,0.1544,1.575,,,,,0.1222,0.0635,0.0197,0.0665,,,,
0.292,0.1519,1.585,,,,,-0.0244,0.0662,0.0142,0.0677,,,,
0.292,0.1494,1.595,,,,,-0.0058,0.0635,0.0149,0.0652,,,,
0.292,0.147,1.605,,,,,0.1229,0.0645,0.0208,0.0678,,,,
0.292,0.1447,1.615,,,,,0.0975,0.0652,0.0191,0.0679,,,,
0.292,0.1424,1.625,,,,,0.044,0.0638,0.0163,0.0658,,,,
0.292,0.1401,1.635,,,,,0.0381,0.0684,0.0158,0.0702,,,,
0.292,0.138,1.645,,,,,0.0852,0.0646,0.0177,0.067,,,,
0.292,0.1359,1.655,,,,,0.1131,0.0644,0.019,0.0671,,,,
0.292,0.1338,1.665,,,,,0.0714,0.0649,0.0169,0.0671,,,,
0.292,0.1318,1.675,,,,,0.0457,0.0623,0.0158,0.0643,,,,
0.292,0.1298,1.685,,,,,-0.0402,0.0646,0.0149,0.0663,,,,
0.292,0.1279,1.695,,,,,0.0261,0.0656,0.016,0.0675,,,,
0.292,0.126,1.705,,,,,-0.0027,0.0655,0.0156,0.0673,,,,
0.348,0.5408,1.085,,,,,-0.0503,0.1501,0.3609,0.3909,,,,
0.348,0.5231,1.095,,,,,0.1698,0.1296,0.0758,0.1501,,,,
0.348,0.5063,1.105,,,,,-0.0195,0.1264,0.0989,0.1605,,,,
0.348,0.4905,1.115,,,,,-0.0126,0.1096,0.0687,0.1294,,,,
0.348,0.4755,1.125,,,,,-0.166,0.11,0.0711,0.131,,,,
0.348,0.4612,1.135,,,,,-0.0682,0.0974,0.0412,0.1058,,,,
0.348,0.4477,1.145,,,,,0.1402,0.0872,0.0525,0.1018,,,,
0.348,0.4348,1.155,,,,,-0.0267,0.081,0.0205,0.0836,,,,
0.348,0.4226,1.165,,,,,-0.0861,0.0742,0.0211,0.0771,,,,
0.348,0.4109,1.175,,,,,-0.1778,0.0649,0.0375,0.075,,,,
0.348,0.3998,1.185,,,,,-0.1231,0.0612,0.027,0.0669,,,,
0.348,0.3891,1.195,,,,,-0.2861,0.0573,0.0608,0.0835,,,,
0.348,0.379,1.205,,,,,-0.2429,0.0528,0.0501,0.0728,,,,
0.348,0.3692,1.215,,,,,-0.226,0.0516,0.0459,0.0691,,,,
0.348,0.3599,1.225,,,,,-0.2092,0.0499,0.0417,0.065,,,,
0.348,0.351,1.235,,,,,-0.2726,0.051,0.0552,0.0752,,,,
0.348,0.3424,1.245,,,,,-0.2031,0.0519,0.0411,0.0662,,,,
0.348,0.3342,1.255,,,,,-0.216,0.0537,0.0457,0.0705,,,,
0.348,0.3263,1.265,,,,,-0.0974,0.0568,0.0207,0.0605,,,,
0.348,0.3187,1.275,,,,,-0.1428,0.0606,0.0312,0.0682,,,,
0.348,0.3114,1.285,,,,,-0.1592,0.0625,0.0337,0.071,,,,
0.348,0.3044,1.295,,,,,-0.1523,0.065,0.0332,0.073,,,,
0.348,0.2976,1.305,,,,,-0.0445,0.066,0.0155,0.0678,,,,
0.348,0.2911,1.315,,,,,-0.0971,0.0682,0.0227,0.0719,,,,
0.348,0.2848,1.325,,,,,-0.0066,0.0701,0.018,0.0724,,,,
0.348,0.2787,1.335,,,,,-0.018,0.0735,0.0181,0.0757,,,,
0.348,0.2729,1.345,,,,,0.0501,0.0744,0.0206,0.0772,,,,
0.348,0.2672,1.355,,,,,0.0698,0.0753,0.0219,0.0784,,,,
0.348,0.2618,1.365,,,,,0.0247,0.0745,0.0172,0.0765,,,,
0.348,0.2565,1.375,,,,,0.1504,0.0738,0.0314,0.0802,,,,
0.348,0.2514,1.385,,,,,0.2031,0.074,0.0369,0.0827,,,,
0.348,0.2464,1.395,,,,,-0.0182,0.073,0.0154,0.0746,,,,
0.348,0.2416,1.405,,,,,0.278,0.0735,0.0449,0.0861,,,,
0.348,0.237,1.415,,,,,-0.0172,0.072,0.0145,0.0734,,,,
0.348,0.2325,1.425,,,,,0.1229,0.0699,0.0227,0.0735,,,,
0.348,0.2281,1.435,,,,,0.1641,0.0697,0.0292,0.0756,,,,
0.348,0.2239,1.445,,,,,0.0223,0.066,0.0178,0.0684,,,,
0.348,0.2198,1.455,,,,,0.0627,0.066,0.0185,0.0685,,,,
0.348,0.2158,1.465,,,,,0.0777,0.0644,0.0174,0.0667,,,,
0.348,0.2119,1.475,,,,,0.17,0.0626,0.0259,0.0677,,,,
0.348,0.2082,1.485,,,,,0.0866,0.0598,0.0161,0.0619,,,,
0.348,0.2045,1.495,,,,,0.0982,0.0606,0.0168,0.0629,,,,
0.348,0.201,1.505,,,,,0.1654,0.0575,0.0215,0.0614,,,,
0.348,0.1976,1.515,,,,,0.1545,0.0545,0.0183,0.0575,,,,
0.348,0.1942,1.525,,,,,0.1809,0.0558,0.0209,0.0596,,,,
0.348,0.1909,1.535,,,,,0.0636,0.0569,0.0149,0.0588,,,,
0.348,0.1878,1.545,,,,,0.0267,0.0641,0.0163,0.0661,,,,
0.348,0.1847,1.555,,,,,0.1982,0.0625,0.027,0.0681,,,,
0.348,0.1817,1.565,,,,,0.1793,0.0643,0.0256,0.0692,,,,
0.348,0.1787,1.575,,,,,0.1907,0.0641,0.0261,0.0692,,,,
0.348,0.1759,1.585,,,,,0.0345,0.0667,0.0166,0.0687,,,,
0.348,0.1731,1.595,,,,,0.1373,0.0663,0.023,0.0702,,,,
0.348,0.1704,1.605,,,,,0.1375,0.0647,0.0229,0.0686,,,,
0.348,0.1678,1.615,,,,,0.1626,0.0664,0.0249,0.0709,,,,
0.348,0.1652,1.625,,,,,0.0128,0.0635,0.0167,0.0657,,,,
0.348,0.1627,1.635,,,,,0.2278,0.0632,0.0281,0.0692,,,,
0.348,0.1602,1.645,,,,,-0.0213,0.067,0.0155,0.0688,,,,
0.348,0.1578,1.655,,,,,0.1277,0.063,0.0209,0.0664,,,,
0.348,0.1555,1.665,,,,,0.1115,0.0658,0.0203,0.0689,,,,
0.416,0.5847,1.085,,,,,0.0132,0.1518,0.2602,0.3012,,,,
0.416,0.5673,1.095,,,,,0.0605,0.1318,0.1026,0.167,,,,
0.416,0.5508,1.105,,,,,-0.2077,0.1246,0.1375,0.1856,,,,
0.416,0.535,1.115,,,,,0.0475,0.1078,0.0549,0.121,,,,
0.416,0.5201,1.125,,,,,0.0312,0.1042,0.0446,0.1133,,,,
0.416,0.5058,1.135,,,,,-0.0476,0.0977,0.0387,0.1051,,,,
0.416,0.4921,1.145,,,,,-0.1254,0.0896,0.0315,0.095,,,,
0.416,0.4791,1.155,,,,,-0.068,0.0809,0.0224,0.0839,,,,
0.416,0.4666,1.165,,,,,-0.1526,0.0691,0.0288,0.0749,,,,
0.416,0.4547,1.175,,,,,-0.2454,0.0632,0.0458,0.0781,,,,
0.416,0.4433,1.185,,,,,-0.0956,0.0576,0.0203,0.0611,,,,
0.416,0.4323,1.195,,,,,-0.102,0.0547,0.0201,0.0583,,,,
0.416,0.4218,1.205,,,,,-0.2021,0.0514,0.0369,0.0633,,,,
0.416,0.4117,1.215,,,,,-0.1812,0.0494,0.0329,0.0594,,,,
0.416,0.402,1.225,,,,,-0.1724,0.0489,0.0315,0.0582,,,,
0.416,0.3926,1.235,,,,,-0.2393,0.0497,0.0427,0.0655,,,,
0.416,0.3837,1.245,,,,,-0.287,0.0499,0.0518,0.0719,,,,
0.416,0.375,1.255,,,,,-0.249,0.0542,0.0461,0.0712,,,,
0.416,0.3667,1.265,,,,,-0.1734,0.0517,0.0314,0.0605,,,,
0.416,0.3587,1.275,,,,,-0.1873,0.0561,0.0348,0.066,,,,
0.416,0.3509,1.285,,,,,-0.0806,0.0593,0.0179,0.0619,,,,
0.416,0.3434,1.295,,,,,-0.0939,0.0618,0.0198,0.0649,,,,
0.416,0.3362,1.305,,,,,-0.0725,0.0645,0.0186,0.0671,,,,
0.416,0.3292,1.315,,,,,0.004,0.0665,0.0158,0.0684,,,,
0.416,0.3225,1.325,,,,,-0.0506,0.0669,0.0198,0.0698,,,,
0.416,0.316,1.335,,,,,-0.0139,0.0687,0.019,0.0713,,,,
0.416,0.3097,1.345,,,,,0.0137,0.0703,0.0184,0.0727,,,,
0.416,0.3036,1.355,,,,,0.1466,0.0724,0.0301,0.0784,,,,
0.416,0.2977,1.365,,,,,-0.0638,0.0711,0.0194,0.0737,,,,
0.416,0.2919,1.375,,,,,0.1388,0.0732,0.0285,0.0786,,,,
0.416,0.2864,1.385,,,,,0.0618,0.0729,0.0191,0.0754,,,,
0.416,0.281,1.395,,,,,0.0425,0.071,0.0176,0.0731,,,,
0.416,0.2758,1.405,,,,,0.0688,0.0716,0.0214,0.0747,,,,
0.416,0.2707,1.415,,,,,0.2223,0.0739,0.0348,0.0817,,,,
0.416,0.2658,1.425,,,,,0.0507,0.078,0.0171,0.0799,,,,
0.416,0.2611,1.435,,,,,0.1504,0.0734,0.0278,0.0785,,,,
0.416,0.2564,1.445,,,,,0.1508,0.072,0.0274,0.077,,,,
0.416,0.2519,1.455,,,,,0.0623,0.0694,0.0192,0.072,,,,
0.416,0.2475,1.465,,,,,0.1434,0.0676,0.0243,0.0718,,,,
0.416,0.2433,1.475,,,,,0.2367,0.0643,0.0325,0.072,,,,
0.416,0.2391,1.485,,,,,0.148,0.0671,0.0234,0.0711,,,,
0.416,0.2351,1.495,,,,,0.2136,0.0649,0.0278,0.0706,,,,
0.416,0.2312,1.505,,,,,0.193,0.0623,0.0243,0.0669,,,,
0.416,0.2274,1.515,,,,,0.1501,0.0628,0.0206,0.0661,,,,
0.416,0.2237,1.525,,,,,0.2056,0.0635,0.0248,0.0682,,,,
0.416,0.22,1.535,,,,,0.0236,0.0638,0.0146,0.0654,,,,
0.416,0.2165,1.545,,,,,0.3168,0.0639,0.0364,0.0735,,,,
0.416,0.2131,1.555,,,,,0.0485,0.0651,0.0183,0.0676,,,,
0.416,0.2097,1.565,,,,,0.2841,0.0675,0.0351,0.0761,,,,
0.416,0.2065,1.575,,,,,0.0982,0.0678,0.0205,0.0708,,,,
0.416,0.2033,1.585,,,,,0.0554,0.0699,0.019,0.0724,,,,
0.416,0.2002,1.595,,,,,0.0342,0.0671,0.0187,0.0697,,,,
0.416,0.1971,1.605,,,,,0.3399,0.0701,0.04,0.0807,,,,
0.416,0.1942,1.615,,,,,0.2071,0.0723,0.0289,0.0779,,,,
0.416,0.1913,1.625,,,,,0.1023,0.0733,0.0219,0.0765,,,,
0.496,0.6267,1.085,,,,,-0.149,0.1738,0.3656,0.4048,,,,
0.496,0.6099,1.095,,,,,-0.222,0.1549,0.1934,0.2478,,,,
0.496,0.5938,1.105,,,,,-0.204,0.1394,0.1178,0.1825,,,,
0.496,0.5784,1.115,,,,,-0.1042,0.1228,0.0637,0.1383,,,,
0.496,0.5637,1.125,,,,,0.2586,0.1157,0.0689,0.1347,,,,
0.496,0.5496,1.135,,,,,0.0217,0.1012,0.0313,0.1059,,,,
0.496,0.536,1.145,,,,,-0.0874,0.0936,0.0231,0.0964,,,,
0.496,0.523,1.155,,,,,-0.0554,0.0828,0.0149,0.0841,,,,
0.496,0.5105,1.165,,,,,-0.1672,0.076,0.0273,0.0808,,,,
0.496,0.4985,1.175,,,,,-0.1828,0.0697,0.0304,0.076,,,,
0.496,0.487,1.185,,,,,-0.2356,0.0612,0.0387,0.0724,,,,
0.496,0.4759,1.195,,,,,-0.0899,0.058,0.0162,0.0602,,,,
0.496,0.4652,1.205,,,,,-0.1964,0.056,0.0307,0.0639,,,,
0.496,0.4548,1.215,,,,,-0.1256,0.054,0.0197,0.0575,,,,
0.496,0.4449,1.225,,,,,-0.1182,0.0526,0.0183,0.0557,,,,
0.496,0.4353,1.235,,,,,-0.1279,0.0511,0.0196,0.0547,,,,
0.496,0.426,1.245,,,,,-0.0599,0.0538,0.0122,0.0552,,,,
0.496,0.4171,1.255,,,,,-0.2404,0.0564,0.038,0.068,,,,
0.496,0.4084,1.265,,,,,-0.219,0.059,0.0356,0.0689,,,,
0.496,0.4,1.275,,,,,-0.1633,0.0601,0.0274,0.0661,,,,
0.496,0.3919,1.285,,,,,-0.1257,0.0634,0.0226,0.0673,,,,
0.496,0.3841,1.295,,,,,-0.2352,0.0649,0.0387,0.0756,,,,
0.496,0.3765,1.305,,,,,-0.1777,0.0692,0.0307,0.0757,,,,
0.496,0.3692,1.315,,,,,-0.1918,0.0709,0.0329,0.0782,,,,
0.496,0.3621,1.325,,,,,-0.0045,0.0718,0.0185,0.0741,,,,
0.496,0.3552,1.335,,,,,0.0839,0.0727,0.024,0.0766,,,,
0.496,0.3485,1.345,,,,,0.0571,0.0798,0.0218,0.0827,,,,
0.496,0.342,1.355,,,,,0.1317,0.0778,0.0278,0.0826,,,,
0.496,0.3357,1.365,,,,,0.0045,0.0781,0.0197,0.0805,,,,
0.496,0.3296,1.375,,,,,-0.0546,0.0761,0.0205,0.0788,,,,
0.496,0.3237,1.385,,,,,0.1948,0.0758,0.0312,0.082,,,,
0.496,0.3179,1.395,,,,,0.0203,0.0795,0.0189,0.0817,,,,
0.496,0.3123,1.405,,,,,-0.0306,0.0816,0.0187,0.0837,,,,
0.496,0.3068,1.415,,,,,-0.0636,0.078,0.0194,0.0804,,,,
0.496,0.3015,1.425,,,,,0.1679,0.0802,0.0275,0.0848,,,,
0.496,0.2964,1.435,,,,,0.0423,0.079,0.0189,0.0812,,,,
0.496,0.2914,1.445,,,,,0.1779,0.0788,0.0284,0.0838,,,,
0.496,0.2865,1.455,,,,,0.1236,0.0742,0.0235,0.0778,,,,
0.496,0.2817,1.465,,,,,0.145,0.078,0.0253,0.082,,,,
0.496,0.2771,1.475,,,,,0.221,0.0751,0.032,0.0816,,,,
0.496,0.2726,1.485,,,,,0.1678,0.0701,0.027,0.0751,,,,
0.496,0.2682,1.495,,,,,0.1423,0.07,0.0244,0.0741,,,,
0.496,0.2639,1.505,,,,,0.1819,0.0661,0.0255,0.0708,,,,
0.496,0.2598,1.515,,,,,0.1221,0.0661,0.0208,0.0693,,,,
0.496,0.2557,1.525,,,,,0.118,0.0684,0.0198,0.0712,,,,
0.496,0.2517,1.535,,,,,0.3119,0.0704,0.0349,0.0786,,,,
0.496,0.2478,1.545,,,,,0.2488,0.0746,0.0309,0.0807,,,,
0.496,0.2441,1.555,,,,,0.2021,0.0776,0.0279,0.0825,,,,
0.496,0.2404,1.565,,,,,0.193,0.0794,0.0273,0.084,,,,
0.496,0.2368,1.575,,,,,0.1846,0.0878,0.0274,0.092,,,,
0.496,0.2332,1.585,,,,,0.0765,0.091,0.0216,0.0935,,,,
0.496,0.2298,1.595,,,,,0.2448,0.1061,0.0317,0.1107,,,,
0.592,0.667,1.085,,,,,0.0319,0.1838,0.1784,0.2561,,,,
0.592,0.651,1.095,,,,,0.1417,0.15,0.0694,0.1653,,,,
0.592,0.6357,1.105,,,,,-0.1782,0.1396,0.1002,0.1718,,,,
0.592,0.6209,1.115,,,,,-0.0699,0.1358,0.0552,0.1466,,,,
0.592,0.6066,1.125,,,,,-0.0592,0.1177,0.038,0.1237,,,,
0.592,0.5929,1.135,,,,,-0.0159,0.1135,0.0277,0.1168,,,,
0.592,0.5797,1.145,,,,,0.0171,0.1038,0.0239,0.1065,,,,
0.592,0.5669,1.155,,,,,-0.0425,0.0831,0.0139,0.0843,,,,
0.592,0.5546,1.165,,,,,-0.0441,0.0851,0.0136,0.0862,,,,
0.592,0.5427,1.175,,,,,-0.1423,0.0735,0.0215,0.0766,,,,
0.592,0.5312,1.185,,,,,-0.1809,0.0657,0.0264,0.0708,,,,
0.592,0.5201,1.195,,,,,-0.0823,0.0608,0.0143,0.0625,,,,
0.592,0.5093,1.205,,,,,-0.1993,0.0583,0.0269,0.0642,,,,
0.592,0.4989,1.215,,,,,-0.1973,0.0551,0.0258,0.0608,,,,
0.592,0.4889,1.225,,,,,-0.2184,0.0567,0.0286,0.0635,,,,
0.592,0.4792,1.235,,,,,-0.2078,0.0585,0.0277,0.0647,,,,
0.592,0.4697,1.245,,,,,-0.0353,0.0564,0.0108,0.0574,,,,
0.592,0.4606,1.255,,,,,-0.232,0.0584,0.0312,0.0662,,,,
0.592,0.4517,1.265,,,,,-0.265,0.0609,0.0369,0.0712,,,,
0.592,0.4431,1.275,,,,,-0.1878,0.0632,0.0277,0.069,,,,
0.592,0.4348,1.285,,,,,-0.0119,0.0658,0.0145,0.0674,,,,
0.592,0.4267,1.295,,,,,-0.0225,0.0697,0.015,0.0713,,,,
0.592,0.4189,1.305,,,,,-0.0369,0.0731,0.0165,0.0749,,,,
0.592,0.4113,1.315,,,,,-0.1547,0.0755,0.0264,0.08,,,,
0.592,0.4038,1.325,,,,,-0.0233,0.0775,0.019,0.0798,,,,
0.592,0.3966,1.335,,,,,0.002,0.0819,0.02,0.0843,,,,
0.592,0.3897,1.345,,,,,-0.1308,0.0834,0.0265,0.0875,,,,
0.592,0.3828,1.355,,,,,-0.0364,0.08,0.0219,0.0829,,,,
0.592,0.3762,1.365,,,,,0.1291,0.0794,0.0271,0.0839,,,,
0.592,0.3698,1.375,,,,,0.0141,0.0821,0.0223,0.0851,,,,
0.592,0.3635,1.385,,,,,0.1021,0.0876,0.0252,0.0912,,,,
0.592,0.3574,1.395,,,,,0.039,0.089,0.0224,0.0918,,,,
0.592,0.3515,1.405,,,,,0.1648,0.0805,0.0284,0.0854,,,,
0.592,0.3457,1.415,,,,,0.0583,0.0833,0.0226,0.0863,,,,
0.592,0.3401,1.425,,,,,0.0808,0.0927,0.0237,0.0957,,,,
0.592,0.3346,1.435,,,,,0.0349,0.0911,0.0217,0.0936,,,,
0.592,0.3292,1.445,,,,,0.0279,0.091,0.0215,0.0935,,,,
0.592,0.324,1.455,,,,,0.4476,0.0927,0.0555,0.108,,,,
0.592,0.3189,1.465,,,,,0.1506,0.0951,0.0277,0.0991,,,,
0.592,0.3139,1.475,,,,,0.3088,0.1024,0.0423,0.1108,,,,
0.592,0.3091,1.485,,,,,0.1994,0.1106,0.0333,0.1155,,,,
0.592,0.3043,1.495,,,,,0.2742,0.1115,0.0374,0.1176,,,,
0.707,0.7052,1.085,,,,,-0.0425,1.0823,0.3427,1.1353,,,,
0.707,0.6902,1.095,,,,,0.6723,0.8729,0.1991,0.8953,,,,
0.707,0.6757,1.105,,,,,0.6357,0.7798,0.1374,0.7918,,,,
0.707,0.6617,1.115,,,,,-0.5669,0.6937,0.1699,0.7142,,,,
0.707,0.6481,1.125,,,,,-0.6202,0.6238,0.1635,0.6449,,,,
0.707,0.6349,1.135,,,,,0.4699,0.5652,0.0827,0.5712,,,,
0.707,0.6222,1.145,,,,,0.3643,0.5118,0.0832,0.5185,,,,
0.707,0.6098,1.155,,,,,-0.733,0.4726,0.1208,0.4878,,,,
0.707,0.5979,1.165,,,,,-0.4952,0.443,0.0735,0.4491,,,,
0.707,0.5863,1.175,,,,,0.0821,0.4088,0.0951,0.4197,,,,
0.707,0.575,1.185,,,,,-0.5263,0.3865,0.0842,0.3956,,,,
0.707,0.5641,1.195,,,,,-0.4382,0.3668,0.0664,0.3728,,,,
0.707,0.5535,1.205,,,,,0.327,0.3516,0.091,0.3632,,,,
0.707,0.5432,1.215,,,,,0.0402,0.3451,0.0281,0.3462,,,,
0.707,0.5332,1.225,,,,,-0.3643,0.3377,0.0667,0.3442,,,,
0.707,0.5235,1.235,,,,,0.0043,0.3339,0.0268,0.335,,,,
0.707,0.5141,1.245,,,,,-0.1262,0.3418,0.0239,0.3426,,,,
0.707,0.5049,1.255,,,,,-0.3809,0.3428,0.0576,0.3476,,,,
0.707,0.496,1.265,,,,,0.2003,0.3488,0.066,0.355,,,,
0.707,0.4873,1.275,,,,,-0.6605,0.361,0.1203,0.3805,,,,
0.707,0.4788,1.285,,,,,-0.1587,0.3683,0.0437,0.3709,,,,
0.707,0.4706,1.295,,,,,-0.1451,0.3766,0.0716,0.3833,,,,
0.707,0.4626,1.305,,,,,0.381,0.3834,0.0855,0.3928,,,,
0.707,0.4548,1.315,,,,,-0.078,0.3888,0.056,0.3928,,,,
0.707,0.4472,1.325,,,,,-0.1088,0.3951,0.0551,0.3989,,,,
0.707,0.4398,1.335,,,,,0.0454,0.4019,0.0513,0.4052,,,,
0.707,0.4326,1.345,,,,,0.1297,0.4053,0.0248,0.4061,,,,
0.707,0.4256,1.355,,,,,0.8058,0.4035,0.1064,0.4173,,,,
0.707,0.4187,1.365,,,,,-0.448,0.407,0.0775,0.4143,,,,
0.707,0.412,1.375,,,,,0.0422,0.4119,0.0271,0.4128,,,,
0.707,0.4055,1.385,,,,,0.0092,0.4126,0.0261,0.4134,,,,
0.707,0.3991,1.395,,,,,0.2175,0.4075,0.0294,0.4086,,,,
0.707,0.3929,1.405,,,,,0.6735,0.4014,0.1076,0.4156,,,,
0.707,0.3869,1.415,,,,,0.4328,0.396,0.0613,0.4007,,,,
0.707,0.3809,1.425,,,,,0.6288,0.3889,0.0895,0.3991,,,,
0.707,0.3752,1.435,,,,,0.0517,0.3817,0.0617,0.3867,,,,
0.707,0.3695,1.445,,,,,-0.327,0.3741,0.0471,0.3771,,,,
0.707,0.364,1.455,,,,,-0.4966,0.3655,0.0628,0.3709,,,,
0.707,0.3586,1.465,,,,,-0.0108,0.3638,0.0144,0.3641,,,,
0.707,0.3533,1.475,,,,,0.4066,0.363,0.0627,0.3684,,,,
0.707,0.3482,1.485,,,,,0.4073,0.3624,0.103,0.3768,,,,
0.707,0.3432,1.495,,,,,0.3355,0.351,0.0846,0.3611,,,,
0.707,0.3382,1.505,,,,,0.5474,0.3322,0.0774,0.3411,,,,
0.707,0.3334,1.515,,,,,0.5403,0.3181,0.0636,0.3244,,,,
0.707,0.3287,1.525,,,,,0.6482,0.3133,0.0752,0.3222,,,,
0.707,0.3241,1.535,,,,,0.1193,0.3107,0.0408,0.3134,,,,
0.707,0.3196,1.545,,,,,-0.0754,0.312,0.013,0.3123,,,,
0.707,0.3152,1.555,,,,,0.3714,0.3117,0.0502,0.3157,,,,
0.707,0.3108,1.565,,,,,0.3354,0.312,0.0417,0.3148,,,,
0.707,0.3066,1.575,,,,,0.2773,0.3151,0.0479,0.3187,,,,
0.707,0.3025,1.585,,,,,0.1325,0.3135,0.0362,0.3156,,,,
0.707,0.2984,1.595,,,,,-0.2972,0.3133,0.0515,0.3175,,,,
0.707,0.2944,1.605,,,,,-0.0005,0.3111,0.0199,0.3117,,,,
0.707,0.2905,1.615,,,,,0.0197,0.3086,0.0479,0.3123,,,,
0.707,0.2867,1.625,,,,,-0.1014,0.3066,0.0356,0.3087,,,,
0.707,0.283,1.635,,,,,-0.1293,0.3052,0.0195,0.3058,,,,
0.707,0.2793,1.645,,,,,0.9371,0.3026,0.1123,0.3228,,,,
0.707,0.2757,1.655,,,,,-0.2155,0.3003,0.0296,0.3018,,,,
0.707,0.2722,1.665,,,,,0.471,0.2999,0.0643,0.3067,,,,
0.707,0.2687,1.675,,,,,0.1194,0.2995,0.0267,0.3007,,,,
0.707,0.2653,1.685,,,,,-0.0065,0.2968,0.0175,0.2973,,,,
0.707,0.262,1.695,,,,,-0.0201,0.2915,0.0108,0.2917,,,,
0.707,0.2588,1.705,,,,,0.1457,0.2849,0.0544,0.29,,,,
0.707,0.2556,1.715,,,,,0.1923,0.2796,0.0326,0.2815,,,,
0.707,0.2524,1.725,,,,,0.4549,0.2812,0.0578,0.2871,,,,
0.707,0.2493,1.735,,,,,0.2083,0.2804,0.0264,0.2816,,,,
0.707,0.2463,1.745,,,,,0.0124,0.2802,0.033,0.2821,,,,
0.707,0.2433,1.755,,,,,0.1579,0.2829,0.0221,0.2838,,,,
0.707,0.2404,1.765,,,,,0.4273,0.2848,0.0548,0.29,,,,
0.707,0.2376,1.775,,,,,-0.1963,0.2858,0.0435,0.2891,,,,
0.707,0.2348,1.785,,,,,-0.0467,0.2879,0.0279,0.2892,,,,
0.707,0.232,1.795,,,,,-0.0229,0.2887,0.0183,0.2893,,,,
0.707,0.2293,1.805,,,,,-0.1357,0.2874,0.0277,0.2887,,,,
0.707,0.2266,1.815,,,,,0.1698,0.2862,0.025,0.2873,,,,
0.707,0.224,1.825,,,,,-0.1094,0.2815,0.0183,0.2821,,,,
0.707,0.2215,1.835,,,,,0.6637,0.2808,0.0878,0.2942,,,,
0.707,0.2189,1.845,,,,,0.0859,0.2793,0.0483,0.2834,,,,
0.707,0.2165,1.855,,,,,0.416,0.2762,0.0603,0.2827,,,,
0.707,0.214,1.865,,,,,-0.6894,0.274,0.0889,0.2881,,,,
0.707,0.2116,1.875,,,,,0.3177,0.2736,0.064,0.281,,,,
0.707,0.2093,1.885,,,,,-0.1403,0.272,0.0318,0.2739,,,,
0.707,0.2069,1.895,,,,,0.4252,0.2709,0.0549,0.2764,,,,
0.707,0.2047,1.905,,,,,0.1583,0.2676,0.0227,0.2686,,,,
0.707,0.2024,1.915,,,,,0.4124,0.2674,0.0531,0.2726,,,,
0.707,0.2002,1.925,,,,,0.2844,0.2665,0.039,0.2693,,,,
0.707,0.1981,1.935,,,,,-0.099,0.2643,0.0124,0.2646,,,,
0.707,0.1959,1.945,,,,,-0.0478,0.2601,0.046,0.2641,,,,
0.707,0.1938,1.955,,,,,0.1903,0.259,0.0254,0.2602,,,,
0.707,0.1918,1.965,,,,,0.2946,0.258,0.0619,0.2653,,,,
0.707,0.1898,1.975,,,,,0.1121,0.2564,0.0265,0.2578,,,,
0.707,0.1878,1.985,,,,,0.0307,0.2538,0.0277,0.2553,,,,
0.707,0.1858,1.995,,,,,0.2134,0.2503,0.0286,0.2519,,,,
0.707,0.1839,2.005,,,,,0.1317,0.2507,0.0301,0.2525,,,,
0.707,0.182,2.015,,,,,-0.0606,0.2496,0.0344,0.252,,,,
0.707,0.1801,2.025,,,,,0.1483,0.2472,0.0393,0.2503,,,,
0.707,0.1782,2.035,,,,,0.3236,0.245,0.0422,0.2486,,,,
0.707,0.1764,2.045,,,,,-0.5813,0.2436,0.0651,0.2521,,,,
0.707,0.1746,2.055,,,,,0.3534,0.2404,0.0678,0.2498,,,,
0.707,0.1729,2.065,,,,,0.2281,0.2404,0.0453,0.2446,,,,
0.707,0.1711,2.075,,,,,0.0722,0.2355,0.0256,0.2369,,,,
0.707,0.1694,2.085,,,,,-0.1428,0.2344,0.018,0.2351,,,,
0.707,0.1678,2.095,,,,,-0.3496,0.2339,0.0403,0.2373,,,,
0.707,0.1661,2.105,,,,,0.0128,0.2343,0.0612,0.2422,,,,
0.707,0.1645,2.115,,,,,0.2831,0.2326,0.0451,0.2369,,,,
0.707,0.1629,2.125,,,,,0.5672,0.2336,0.0625,0.2418,,,,
0.707,0.1613,2.135,,,,,0.3523,0.2314,0.0507,0.2369,,,,
0.707,0.1597,2.145,,,,,-0.1864,0.2332,0.0266,0.2347,,,,
0.707,0.1582,2.155,,,,,-0.023,0.2308,0.0236,0.232,,,,
0.707,0.1567,2.165,,,,,0.0341,0.2278,0.0097,0.228,,,,
0.707,0.1552,2.175,,,,,-0.1298,0.2226,0.0281,0.2244,,,,
0.707,0.1537,2.185,,,,,-0.0544,0.2219,0.0346,0.2246,,,,
0.707,0.1523,2.195,,,,,0.216,0.2215,0.0273,0.2232,,,,
0.707,0.1508,2.205,,,,,0.0661,0.2207,0.0211,0.2217,,,,
